arrest_id,dob,sex,arrest_timestamp,incident_offense,ucrcode,charge,charge_description,district,beat,neighborhood,person_id,harm_score,incident_id,first_name,last_name,race,middle_name,latitude,longitude,street,city,zipcode,county,state
4635,7/27/1992,M,9/23/2014 1:48,Aggravated Assault,410,AGGRAVATED ASSAULT 0410A,Assault - Aggravated Assault,D1,114,TCAP ZONE,17221,19,,Henry,Giroux,BLACK,Calvin,35.788,-78.783,3000 HAMMOND RD,RALEIGH,,Wake County,NC
2275,5/6/1961,F,1/2/2016 18:39,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D1,120,TCAP ZONE,15916,11,,Yolanda,Koop,BLACK,Virginia,35.787,-78.779,100 E CHATHAM ST,CARY,,Wayne County,NC
2276,8/25/1994,F,1/2/2016 18:39,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,120,TCAP ZONE,10309,3,,Virginia,Hansell,WHITE,Dean,35.787,-78.779,100 E CHATHAM ST,CARY,,Anson County,NC
2227,9/3/1986,M,1/15/2016 0:57,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D1,113,LANDMARK AT WATERCREST,15889,11,,Jeffrey,Maguire,WHITE,Jimmy,35.801,-78.771,100 APPLEDOWN DR,CARY,,Cabarrus County,NC
4713,10/12/1992,M,9/10/2014 12:40,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,TCAP ZONE,17272,1,,Milton,Aguilar,HISPANIC,Kevin,35.793,-78.769,8000 CHAPEL HILL RD/FIELD ST,CARY,,Wake County,NC
4732,9/20/1981,M,9/6/2014 3:16,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,112,DEVONSHIRE PLACE SHOP CENTER,13501,1,,William,Scruggs,BLACK,Reginald,35.764,-78.746,1000 WALNUT ST,CARY,,Wake County,NC
4738,6/22/1992,M,9/4/2014 22:15,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,111,HARRISON GRANDE AT CARY APTS.,8269,1,,Mark,Young,WHITE,Micah,35.804,-78.784,100 SW MAYNARD RD/KILDAIRE FARM RD,CARY,,Wake County,NC
4744,6/6/1960,M,9/3/2014 14:45,Weapons,1530,WEAPONS VIOLATION 1530A,Weapons - Possessing/Concealing,D3,112,VILLAGE AT BUCK JONES,17290,14,,Ralph,Coffman,WHITE,Dennis,35.77,-78.741,1000 BUCK JONES RD,CARY,,Wake County,NC
2300,11/8/1969,M,12/27/2015 22:26,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D3,112,SOUTH HILLS SHOPPING CENTER,8743,3,,Domenic,Cowell,WHITE,Hobert,35.764,-78.743,1000 BUCK JONES RD,CARY,,Wake County,NC
2337,9/7/1990,M,12/20/2015 12:20,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,114,ASHWORTH VILLAGE CENTER,9093,3,,Nathan,Evans,WHITE,Robert,35.787,-78.781,100 W CHATHAM ST,CARY,,Wake County,NC
4764,8/7/1947,M,8/31/2014 17:02,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,118,WALNUT PLAZA,17300,3,,Thomas,Wong,ASIAN,Ken,35.758,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
2360,1/16/1999,F,12/17/2015 2:13,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,113,LANDMARK AT EAGLE LANDING,12247,3,,Babara,Warren,WHITE,Eleanor,35.804,-78.777,100 HIDDEN OAKS DR,CARY,,Wake County,NC
2390,3/5/1962,M,12/12/2015 10:00,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D3,112,SOUTHEAST ZONE,15980,3,,Paul,Mcnall,WHITE,Albert,35.763,-78.747,1000 WALNUT ST,CARY,,Wake County,NC
4733,12/17/1996,F,9/5/2014 21:52,Disorderly Conduct,2430,DISORDERLY COND. 2430A,Disorderly Conduct - Fighting (Affray),D1,120,CARY VILLAGE SQUARE,17286,6,,Kenia,Mcknight,WHITE,Gloria,35.776,-78.764,800 SE MAYNARD RD,CARY,,Wake County,NC
4735,9/27/1976,M,9/5/2014 14:50,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D1,120,CARY TOWNE CENTER,2533,3,,Craig,Cooper,WHITE,Mark,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
4684,7/27/1979,M,9/14/2014 3:25,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D2,117,HUNTSMOOR,16055,1,,Brian,Quinn,HISPANIC,Patrick,35.782,-78.836,100 MACARTHUR DR,CARY,,Wake County,NC
4743,10/25/1981,F,9/3/2014 14:45,Fraud,1190,FRAUD 1190A,Fraud - All Other Fraud,D3,112,VILLAGE AT BUCK JONES,623,1,,Patricia,Garcia,HISPANIC,Juanita,35.77,-78.741,1000 BUCK JONES RD,CARY,,Wake County,NC
4714,10/21/1985,F,9/10/2014 12:40,All Other Offenses,4010,20-28,Traffic - Dl - Suspended / Revoked,D1,113,TCAP ZONE,17273,5,,Mary,Toby,WHITE,Ashley,35.793,-78.769,8000 CHAPEL HILL RD/FIELD ST,CARY,,Wake County,NC
4715,12/18/1991,M,9/10/2014 12:40,All Other Offenses,4010,20-28,Traffic - Dl - Suspended / Revoked,D1,113,TCAP ZONE,17274,5,,Norman,Leal,HISPANIC,Timothy,35.793,-78.769,8000 CHAPEL HILL RD/FIELD ST,CARY,,Wake County,NC
4716,9/27/1949,M,9/9/2014 15:24,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,114,WATERFORD FOREST APTS,17275,5,,Thomas,Mcdaniel,WHITE,Bud,35.785,-78.808,3000 WATERFORD FOREST CIR,CARY,,Wake County,NC
4755,9/23/1990,M,9/1/2014 18:05,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D3,116,MILL POND VILLAGE,17293,6,,Ray,Goodale,WHITE,Patricia,35.704,-78.795,3000 KILDAIRE FARM RD,CARY,,Wake County,NC
4693,9/22/1993,M,9/12/2014 22:26,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D1,114,MAYNARD CROSSING,17260,1,,Bobby,Hall,WHITE,Wyatt,35.785,-78.812,1000 NW MAYNARD RD,CARY,,Wake County,NC
4758,7/14/1990,M,9/1/2014 20:04,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,120,MOBILE ESTATES,2694,6,,Virgil,Bloss,BLACK,Oscar,35.787,-78.762,100 YORK ST,CARY,,Wake County,NC
4746,5/31/1987,F,9/3/2014 1:40,Forgery,1015,FORGERY 1015A,Forgery - Using/Uttering,D1,111,KITTY HAWK EXECUTIVE PARK,5954,1,,Barbera,Demello,WHITE,Ivonne,35.891,-78.804,300 KITTY HAWK DR,CARY,,Wake County,NC
4750,8/6/2005,M,9/3/2014 14:54,Fraud,1190,FRAUD 1190A,Fraud - All Other Fraud,D3,112,VILLAGE AT BUCK JONES,16478,1,,Matthew,Shepherd,WHITE,Thomas,35.77,-78.741,1000 BUCK JONES RD,CARY,,Wake County,NC
4753,2/19/1996,M,9/2/2014 23:20,Family Offenses,2090,FAMILY OFFENSE 2090A,Family Offense - All Other,D3,115,KILARNEY WOODS,4802,1,,Robert,Miller,WHITE,Ronald,35.759,-78.819,100 DUNDALK WAY,CARY,,Wake County,NC
4761,2/6/1995,M,8/31/2014 20:35,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,116,FOREST CREEK,17298,1,,Theo,Lancaster,WHITE,David,35.713,-78.788,90 FOREST RUN PL,CARY,,Wake County,NC
4765,3/4/1947,F,8/31/2014 20:32,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,120,OXFORD SQUARE APARTMENTS,17301,1,,Teresa,Lovett,WHITE,Julia,35.778,-78.76,1000 VILLAGE GREENWAY,CARY,,Wake County,NC
4747,8/6/2005,M,9/3/2014 1:40,Stolen Property,1330,STOLEN PROPERTY 1330A,Stolen Property - Possessing/Concealing,D1,111,KITTY HAWK EXECUTIVE PARK,16478,8,,Matthew,Shepherd,WHITE,Thomas,35.891,-78.804,300 KITTY HAWK DR,CARY,,Wake County,NC
2364,7/31/2004,F,12/17/2015 2:13,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,113,LANDMARK AT EAGLE LANDING,13320,3,,Bonnie,Schuyler,WHITE,Velda,35.804,-78.777,100 HIDDEN OAKS DR,CARY,,Durham County,NC
2332,1/19/1999,M,12/20/2015 23:54,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D3,116,MACGREGOR PARK,1091,3,,Mark,Blaylock,WHITE,Byron,35.74,-78.805,100 GREGSON DR,CARY,,Almance County,NC
2395,3/19/1996,F,12/11/2015 4:51,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,114,TCAP ZONE,4004,3,,Liliana,Whitley,WHITE,Heidi,35.791,-78.785,900 W CHATHAM ST,CARY,,Cabarrus County,NC
2326,10/13/1996,M,12/21/2015 17:23,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D2,117,,15945,11,,Stephen,Lee,ASIAN,Tyson,35.782,-78.848,2000 DAVIS DR/WALDO ROOD BLVD,CARY,,Buncombe County,NC
4768,8/1/1980,F,8/31/2014 13:00,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D2,119,CAMDEN TWNHMS AT CARY PARK,17303,6,,Audrey,Acosta,HISPANIC,Kimberly,35.828,-78.895,300 DOVE COTTAGE LN,CARY,,Wake County,NC
4748,4/28/1985,F,9/3/2014 14:54,All Other Offenses,2660,ALL OTHER 2660A,All Other - Probation/Parole Violations,D3,112,VILLAGE AT BUCK JONES,17291,5,,Ellen,Brown,WHITE,Marla,35.77,-78.741,1000 BUCK JONES RD,CARY,,Wake County,NC
4751,8/28/1998,M,9/3/2014 22:40,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,112,STONEHAVEN,11917,5,,Jose,Augustine,BLACK,Edward,35.758,-78.766,200 SHOTTS CT,CARY,,Wake County,NC
4754,4/2/1987,F,9/1/2014 9:10,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,112,THE RESERVE AT MAGNOLIA RIDGE,17292,5,,Pamela,Albright,WHITE,Leann,35.769,-78.746,100 JAMIE CT,CARY,,Wake County,NC
2482,5/30/1968,M,11/22/2015 1:26,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,113,CARRIAGE WOODS,16034,3,,Ronald,Southworth,WHITE,Craig,35.796,-78.755,100 CARRIAGE WOODS CIR,CARY,,Wake County,NC
4745,7/2/1994,M,9/3/2014 1:40,Burglary,520,BURGLARY NON-FORCED ENTRY,Burglary - Non-Forced Entry,D1,111,KITTY HAWK EXECUTIVE PARK,2384,8,,John,Young,BLACK,Benjamin,35.891,-78.804,300 KITTY HAWK DR,CARY,,Wake County,NC
4769,12/15/1985,M,8/29/2014 18:03,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D1,120,CARY TOWNE CENTER,17304,3,,Daniel,Carlson,ASIAN,Kurt,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
4793,6/9/1989,F,8/25/2014 2:28,Larceny,650,LARCENY - AUTO PARTS 0650,Larceny - Auto Parts/Accessories,D1,113,CENTRAL ZONE,17317,8,,Michelle,Shaw,WHITE,Angie,35.792,-78.75,1000 TRINITY RD,CARY,,Wake County,NC
4781,4/23/1974,M,8/27/2014 19:20,Fraud,1190,FRAUD (PRESCRIP) A,Fraud - Pharmaceutical Fraud,D3,118,TRYON VILLAGE SHOPPING CENTER,5342,1,,Alan,Butts,BLACK,John,35.746,-78.742,8000 TRYON WOODS DR,CARY,,Wake County,NC
4796,11/25/1986,M,8/25/2014 21:32,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D3,118,CENTRUM AT CROSSROADS,17320,8,,Jeremiah,Jakes,BLACK,Michael,35.753,-78.741,2000 WALNUT ST,CARY,,Wake County,NC
4802,12/11/1998,F,8/24/2014 5:01,Simple Assault,820,SIMPLE NON-PHYS 0820A,Assault - Simple Non-Physical Threat Or Intimidation,D3,115,CARMICHAEL CT CONDOS,13662,6,,Hanh,Murphy,WHITE,Cynthia,35.758,-78.79,100 CARMICHAEL CT,CARY,,Wake County,NC
4797,11/12/1993,F,8/25/2014 1:00,Disorderly Conduct,2450,DISORDERLY COND. 2450A,Disorderly Conduct - Drunk And Disruptive,D3,112,KILDAIRE PLAZA,17321,1,,Elaine,Brennan,WHITE,Vicky,35.763,-78.782,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
4803,9/16/2000,M,8/23/2014 2:15,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,WAKE,RALW,COUNTY JURISDICTION,12902,1,,Clarence,Kleinert,BLACK,Ralph,35.785,-78.701,4000 WESTERN BLVD,RALEIGH,,Wake County,NC
4806,11/8/1990,M,8/23/2014 2:58,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,111,,17325,1,,Vincent,Searcy,WHITE,Leroy,35.822,-78.77,1000 N HARRISON AV,CARY,,Wake County,NC
4779,7/13/1992,M,8/27/2014 16:11,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,116,CRESCENT COMMONS OFFICE PARK,4271,5,,Frank,Chan,ASIAN,Roger,35.734,-78.783,1000 CRESCENT GREEN,CARY,,Wake County,NC
4780,6/13/1966,F,8/27/2014 14:32,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,ROYAL OAKS,7427,5,,Maria,Bullock,WHITE,April,35.807,-78.776,400 E DYNASTY DR,CARY,,Wake County,NC
4782,8/24/2006,M,8/27/2014 3:39,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,120,CORONADO VILLAGE,5340,5,,Samuel,Barajas,HISPANIC,Mauro,35.781,-78.775,300 WALNUT ST,CARY,,Wake County,NC
4783,3/15/1981,F,8/27/2014 11:21,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,WAKE MEDICAL CENTER,14159,5,,Yolande,Parker,WHITE,Loretta,35.74,-78.781,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
4784,9/12/2001,F,8/26/2014 22:21,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,115,WAKE MEDICAL CENTER,17310,5,,Meagan,Tennille,WHITE,Patricia,35.74,-78.781,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
4809,8/14/1984,F,8/23/2014 15:13,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D3,112,,17328,1,,Olga,Marasco,WHITE,Pamela,35.767,-78.741,1000 BUCK JONES RD,CARY,,Wake County,NC
4799,9/9/1994,F,8/24/2014 22:15,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D2,121,RIGGSBEE FARM,17323,6,,Katherine,Simon,HISPANIC,Bambi,35.796,-78.856,200 STERLING RIDGE WAY,CARY,,Wake County,NC
4798,10/10/1992,M,8/25/2014 1:00,Simple Assault,830,SIMPLE ASSLT 0830A,Assault - Simple Physical Assault With Sexual Motives,D3,112,KILDAIRE PLAZA,17322,13,,Raul,Wallace,WHITE,Garry,35.763,-78.782,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
4811,4/17/1988,F,8/22/2014 3:00,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,117,PRESTON CORNERS SHOP CENTER,17330,1,,Anne,Choudhry,ASIAN,Madonna,35.789,-78.829,4000 CARY PARKWAY,CARY,,Wake County,NC
4817,11/19/1994,M,8/22/2014 3:00,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,111,HARRISON PARK,17334,1,,Michael,Bines,BLACK,Terrance,35.829,-78.772,100 HARRISON OAKS BLVD,CARY,,Wake County,NC
4759,12/12/1951,F,8/31/2014 13:00,Sex Offenses,1790,SEX OFFENSE 1790A,Sex Offenses - All Other,D1,113,WILLOUGHBY PLACE,17296,20,,Sharon,Resmondo,WHITE,Tracie,35.796,-78.772,100 CHEVIS DR,CARY,,Wake County,NC
2465,6/22/2000,M,11/26/2015 0:13,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D3,116,WEST LAKE MIDDLE SCHOOL,15360,11,,Cory,Jung,ASIAN,Harry,35.66,-78.76,4000 WEST LAKE RD,CARY,,Cabarrus County,NC
2422,12/24/1984,M,12/5/2015 6:11,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,111,,16000,3,,Mark,Prado,HISPANIC,Gary,35.827,-78.77,1000 N HARRISON AV/WESTON PKWY,CARY,,Almance County,NC
2491,7/29/1991,F,11/21/2015 1:44,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D1,111,,16042,11,,Suzanne,Ballew,WHITE,Julienne,35.799,-78.797,9000 CHAPEL HILL RD/PORTRAIT DR,CARY,,Buncombe County,NC
2492,6/22/2000,M,11/21/2015 1:44,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,111,,15360,3,,Cory,Jung,ASIAN,Harry,35.799,-78.797,9000 CHAPEL HILL RD/PORTRAIT DR,CARY,,Wake County,NC
4824,7/22/1982,F,8/21/2014 2:00,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,119,WATERFORD AT CARY PARK,17338,1,,Lillian,Nelson,HISPANIC,Kimberly,35.815,-78.903,1000 WATERFORD LAKE DR,CARY,,Wake County,NC
4821,9/29/1990,F,8/21/2014 20:00,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,114,GOODWOODS,17336,6,,Beatriz,Orozco,HISPANIC,Martha,35.785,-78.8,100 BRAINTREE CT,CARY,,Wake County,NC
4827,8/27/1985,F,8/20/2014 22:43,Alcohol Offenses,2100,20-138.3,Traffic - Dwi - Provisional Licensee,D3,118,,17339,1,,Jennie,Cass,WHITE,Brooke,35.743,-78.762,1000 SE CARY PKWY/TRYON RD,CARY,,Wake County,NC
4828,1/3/1988,F,8/20/2014 22:43,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,118,,17340,1,,Katherine,Finkbeiner,WHITE,Markita,35.743,-78.762,1000 SE CARY PKWY/TRYON RD,CARY,,Wake County,NC
4829,10/5/1991,F,8/20/2014 22:43,Alcohol Offenses,2100,20-138.3,Traffic - Dwi - Provisional Licensee,D3,118,,17341,1,,Jeffrey,Debettencourt,WHITE,Robin,35.743,-78.762,1000 SE CARY PKWY/TRYON RD,CARY,,Wake County,NC
4830,8/25/1975,M,8/20/2014 22:43,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,118,,16990,1,,Joshua,Diaz,HISPANIC,Andrew,35.743,-78.762,1000 SE CARY PKWY/TRYON RD,CARY,,Wake County,NC
4833,2/13/1993,M,8/20/2014 5:26,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,120,MEADOWMONT-ASHWORTH,3737,1,,Ernest,Wade,WHITE,Theo,35.776,-78.781,100 MEADOW DR,CARY,,Wake County,NC
4835,3/13/2003,F,8/20/2014 14:30,Pornography,2590,PORN/OBSCENE MAT  CHLDA,Pornography/Obscene Material - Internet/Computer Child Porno,D1,113,TOWN HALL CAMPUS,17344,19,,Maria,Long,WHITE,Margeret,35.789,-78.779,16000 WRIGHT ROAD,MARSTON,,Wake County,NC
4837,11/27/1936,F,8/19/2014 4:10,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,117,,17346,1,,Corina,Dumesnil,WHITE,Tamela,35.767,-78.821,100 AMBERGLOW PL,CARY,,Wake County,NC
4842,10/15/1999,M,8/18/2014 23:20,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D3,115,"HIGHLANDS, THE",17349,8,,Ronald,Santos,HISPANIC,George,35.757,-78.82,1000 LAURA DUNCAN RD,APEX,,Wake County,NC
4844,11/3/1991,F,8/18/2014 23:42,Forgery,1024,COUNTERFEITING 1024A,Counterfeiting - Possessing/Concealing,D2,117,CORNERSTONE,3335,1,,Phyllis,Shields,WHITE,Carmen,35.789,-78.848,1000 HIGH HOUSE RD,CARY,,Wake County,NC
4845,12/28/1993,F,8/18/2014 23:42,Forgery,1026,COUNTERFEITING 1026A,Counterfeiting - Using,D2,117,CORNERSTONE,17350,1,,Carol,Mckee,WHITE,Rosa,35.789,-78.848,1000 HIGH HOUSE RD,CARY,,Wake County,NC
4847,2/26/1978,F,8/18/2014 3:37,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,117,ASHCROFT TOWNHOMES,10907,1,,Martha,Narvaez,HISPANIC,Alma,35.776,-78.823,100 LUXON PL,CARY,,Wake County,NC
4843,7/24/1982,M,8/18/2014 12:35,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,120,TCAP ZONE,14654,5,,Danny,Lipps,BLACK,John,35.786,-78.776,200 WALDO ST,CARY,,Wake County,NC
4855,6/20/1981,F,8/15/2014 1:43,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,114,TCAP ZONE,17356,1,,Kate,Shaffer,WHITE,Pamela,35.785,-78.783,200 S HARRISON AV,CARY,,Wake County,NC
4860,10/16/1975,M,8/14/2014 22:37,Fraud,1150,FRAUD 1150A,Fraud - Credit Card/Atm Machine,D1,111,NORTHWOODS UNDEV,17361,1,,Wade,Woolfolk,WHITE,Daniel,35.797,-78.793,3000 HAMMOND RD,RALEIGH,,Wake County,NC
2564,5/18/1992,M,11/5/2015 12:07,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D1,111,OAK HOLLOW APARTMENTS,16083,11,,Jeff,Frederick,WHITE,Kenneth,35.811,-78.784,100 NORTHWOODS VILLAGE DR,CARY,,Wake County,NC
2615,9/15/1994,M,10/25/2015 4:28,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D3,112,SOUTH HILLS SHOPPING CENTER,16117,3,,Tony,Johnson,WHITE,Vince,35.764,-78.743,1000 BUCK JONES RD,CARY,,Wake County,NC
4846,12/28/1993,F,8/18/2014 10:03,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,TCAP ZONE,17350,5,,Carol,Mckee,WHITE,Rosa,35.791,-78.778,8000 CHAPEL HILL RD/E DURHAM RD,CARY,,Wake County,NC
4891,10/26/1989,F,8/10/2014 4:30,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,113,WILLOUGHBY PLACE,17380,6,,Irene,Gilmore,WHITE,Carolyn,35.796,-78.772,100 S ATLEY LN,CARY,,Wake County,NC
4870,12/29/1964,M,8/13/2014 1:53,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,114,TCAP ZONE,17366,1,,Basil,Timler,WHITE,Gerald,35.788,-78.788,200 N DIXON AV,CARY,,Wake County,NC
4872,12/24/1998,F,8/13/2014 4:40,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,,17368,1,,Mollie,Hornbeck,BLACK,Wanda,35.805,-78.782,1000 N HARRISON AV,CARY,,Wake County,NC
5720,7/2/1992,M,3/26/2014 22:55,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,115,BRIARCLIFF,17686,5,,Leroy,Raygoza,HISPANIC,Gary,35.767,-78.786,1000 POND ST,CARY,,Wake County,NC
4874,5/28/1969,M,8/12/2014 21:10,Family Offenses,2090,FAMILY OFFENSE 2090A,Family Offense - All Other,D1,120,CARY TOWNE CENTER,17369,1,,Kelly,Dunlap,WHITE,Henry,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
4875,12/8/1996,F,8/12/2014 21:10,Fraud,1120,FRAUD 1120A,Fraud - Obtaining Property By False Pretense,D1,120,CARY TOWNE CENTER,17370,1,,Emily,Salim,ASIAN,Priscilla,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
4879,7/8/1999,F,8/11/2014 7:41,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,115,WAKE MEDICAL CENTER,17373,1,,Linda,Geiger,WHITE,Joan,35.74,-78.781,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
4822,12/3/1991,M,8/21/2014 20:00,Vandalism,1400,VANDALISM 1400A,Vandalism - Damage To Property,D1,114,GOODWOODS,17337,8,,Zachary,Lopiccolo,BLACK,Byron,35.785,-78.8,100 BRAINTREE CT,CARY,,Wake County,NC
4868,7/23/2012,M,8/13/2014 18:40,Vandalism,1400,VANDALISM 1400A,Vandalism - Damage To Property,D3,116,REGENCY PARK,17365,8,,James,Carroll,WHITE,Richard,35.734,-78.786,1000 REGENCY PKWY,CARY,,Wake County,NC
2539,9/27/2015,M,11/11/2015 22:58,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,120,FREEMANS SQUARE SHOP CENTER,16067,3,,Glen,Montelongo,HISPANIC,Wally,35.788,-78.763,1000 SE MAYNARD RD,CARY,,Alexander County,NC
4873,4/7/1997,M,8/13/2014 18:19,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D2,121,WESTPORT AT TWIN LAKES,9023,5,,James,Smith,WHITE,Keith,35.832,-78.85,2000 FREEPORT DR,CARY,,Wake County,NC
4877,3/27/1998,F,8/11/2014 18:39,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,TOWN HALL CAMPUS,17371,5,,Bethany,Longo,BLACK,Irene,35.789,-78.779,100 WILKINSON AV,CARY,,Wake County,NC
4895,3/14/1979,M,8/10/2014 5:02,Disorderly Conduct,2450,DISORDERLY COND. 2450A,Disorderly Conduct - Drunk And Disruptive,D3,118,LEGACY CROSSROADS,17002,1,,Harold,Sumrall,WHITE,Bradley,35.757,-78.73,17000 MUSSELBURGH DR,CARY,,Wake County,NC
2649,3/14/1985,F,10/18/2015 13:59,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,WAKE,WAKE,,28,3,,Hedwig,Schulz,WHITE,Lakendra,35.86,-78.893,5000 NC 55 HWY,CARY,,Wake County,NC
5156,1/17/1980,M,6/22/2014 4:14,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,TCAP ZONE,17517,1,,Grady,Brown,BLACK,Steven,35.794,-78.767,7000 CHAPEL HILL RD,CARY,,Wake County,NC
